turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,19,29,29,105,University of Washington,69,,9,24,0,28
28,1998-99,20,34,22,60,University of Washington,56,296,11,38,0,13
88,2000-01,22,150,133,453,Gonzaga University,274,809,20,79,3,24
92,2001-02,23,149,195,672,Gonzaga University,442,1110,26,95,4,32
