turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,21,55,164,488,University of Houston,451,,105,128,4,31
,2006-07,22,102,149,473,University of Houston,421,,78,196,8,33
,2007-08,23,50,146,389,University of Houston,313,1057,,194,,36
,2008-09,24,51,166,418,University of Houston,331,1033,,151,,33
