salary,season,team
19014188,2007-08,San Antonio Spurs
20598704,2008-09,San Antonio Spurs
22183220,2009-10,San Antonio Spurs
18700000,2010-11,San Antonio Spurs
21164619,2011-12,San Antonio Spurs
9638554,2012-13,San Antonio Spurs
10361446,2013-14,San Antonio Spurs
10000000,2014-15,San Antonio Spurs
5000000,2015-16,San Antonio Spurs
1881250,2016-17,San Antonio Spurs
