salary,season,team
5632200,2007-08,New York Knicks
6049400,2008-09,New York Knicks
6466600,2009-10,Houston Rockets
6883800,2010-11,Houston Rockets
1229255,2011-12,New York Knicks
1475106,2012-13,Portland Trail Blazers
