turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
61,1998-99,18,32,203,586,DePaul University,425,1040,24,327,8,31
77,1999-00,19,72,202,561,DePaul University,468,1150,35,325,9,33
