salary,season,team
8105500,2007-08,New York Knicks
8685500,2008-09,New York Knicks
9352400,2009-10,Miami Heat
2265000,2010-11,Orlando Magic
2446600,2011-12,Orlando Magic
2627400,2012-13,Orlando Magic
2808600,2013-14,Orlando Magic
1399507,2013-14,Toronto Raptors
