turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
69,1996-97,21,44,164,426,University of Cincinnati,299,723,35,174,9,31
,1997-98,22,41,109,313,University of Cincinnati,231,,22,119,12,19
