turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
44,2010-11,19,30,88,252,Stanford University,187,756,24,160,28,31
52,2011-12,20,26,73,202,Stanford University,161,614,28,161,21,35
83,2012-13,21,72,179,506,Stanford University,383,1032,26,285,39,34
104,2013-14,22,112,175,505,Stanford University,379,1167,47,247,30,36
