salary,season,team
850000,2011-12,Houston Rockets
888250,2012-13,Houston Rockets
926500,2013-14,Houston Rockets
14700000,2014-15,Dallas Mavericks
15361500,2015-16,Dallas Mavericks
22116750,2016-17,Memphis Grizzlies
