off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
0,2,.441,2,2013-14,21,DAL,6,19,17,33,SG,2,regular,1,0,11
16,19,.385,26,2014-15,22,TOT,32,90,96,244,SG,20,regular,6,1,17
1,1,.000,2,2014-15,22,DAL,0,1,6,11,SG,1,regular,0,0,5
15,18,.411,24,2014-15,22,NYK,32,89,90,233,SG,19,regular,6,1,12
