off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
14,5,.424,7,2011-12,25,TOT,25,56,59,252,PF,44,regular,4,20,26
1,2,.333,3,2011-12,25,MIA,1,2,3,28,PF,10,regular,1,1,8
13,3,.429,4,2011-12,25,GSW,24,54,56,224,PF,34,regular,3,19,18
