turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
5,1993-94,18,1,10,31,University of Nebraska,22,87,3,13,10,14
42,1994-95,19,25,102,255,University of Nebraska,205,788,15,198,67,32
65,1995-96,20,36,118,315,University of Nebraska,202,968,26,205,71,35
82,1996-97,21,43,144,385,University of Nebraska,247,1011,35,245,88,33
