salary,season,team
4822800,2008-09,Chicago Bulls
5184480,2009-10,Chicago Bulls
5546160,2010-11,Chicago Bulls
6993708,2011-12,Chicago Bulls
16402500,2012-13,Chicago Bulls
17632688,2013-14,Chicago Bulls
18862875,2014-15,Chicago Bulls
20093063,2015-16,Chicago Bulls
21323250,2016-17,New York Knicks
