turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
25,2007-08,19,4,63,157,Virginia Commonwealth University,125,,11,165,95,32
72,2008-09,20,13,156,384,Virginia Commonwealth University,306,,22,292,92,34
58,2009-10,21,34,196,503,Virginia Commonwealth University,367,941,26,319,90,35
