salary,season,team
3065040,2012-13,Portland Trail Blazers
3202920,2013-14,Portland Trail Blazers
3340920,2014-15,Portland Trail Blazers
4236287,2015-16,Portland Trail Blazers
24328425,2016-17,Portland Trail Blazers
