turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,0,5,11,University of Wisconsin,6,,1,6,2,10
,2005-06,20,15,21,45,University of Wisconsin,38,,6,45,24,16
,2006-07,21,38,27,75,University of Wisconsin,54,,3,56,30,34
25,2007-08,22,25,51,121,University of Wisconsin,93,,13,108,40,35
