turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
50,1993-94,19,36,117,296,University of Massachusetts Amherst,237,634,18,185,105,29
54,1994-95,20,37,166,416,University of Massachusetts Amherst,302,679,24,186,103,30
83,1995-96,21,58,256,675,University of Massachusetts Amherst,537,1011,32,271,128,33
