turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
43,2010-11,21,52,114,339,University of Cincinnati,261,720,27,111,2,35
56,2011-12,22,78,185,528,University of Cincinnati,432,1277,49,169,12,37
67,2012-13,23,63,194,577,University of Cincinnati,488,1169,42,176,8,34
70,2013-14,24,86,214,701,University of Cincinnati,506,1149,48,146,1,34
