turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
71,2009-10,19,37,134,368,Tennessee State University,313,873,34,208,35,32
71,2010-11,20,35,149,399,Tennessee State University,299,923,46,225,31,30
77,2011-12,21,43,212,589,Tennessee State University,403,1028,51,260,45,33
56,2012-13,22,30,128,392,Tennessee State University,294,712,50,183,39,23
