salary,season,team
11664000,2007-08,New Orleans Hornets
12528000,2008-09,New Orleans Hornets
13392000,2009-10,New Orleans Hornets
14896000,2010-11,Toronto Raptors
636320,2010-11,Dallas Mavericks
