salary,season,team
8947543,2007-08,New York Knicks
9723983,2008-09,New York Knicks
10500423,2009-10,New York Knicks
11530592,2010-11,Minnesota Timberwolves
1229255,2011-12,Miami Heat
23852,2012-13,Dallas Mavericks
