salary,season,team
1731960,2011-12,San Antonio Spurs
1861920,2012-13,San Antonio Spurs
1887840,2013-14,San Antonio Spurs
2894059,2014-15,San Antonio Spurs
16500000,2015-16,San Antonio Spurs
17638063,2016-17,San Antonio Spurs
