salary,season,team
13041250,2007-08,Denver Nuggets
14410581,2008-09,Denver Nuggets
15779912,2009-10,Denver Nuggets
17149243,2010-11,New York Knicks
18518574,2011-12,New York Knicks
19450000,2012-13,New York Knicks
22407474,2013-14,New York Knicks
22458000,2014-15,New York Knicks
22875000,2015-16,New York Knicks
24559380,2016-17,New York Knicks
