turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
58,2012-13,19,16,85,259,Weber State University,147,802,14,262,62,37
44,2013-14,20,17,83,261,Weber State University,170,903,15,329,25,30
80,2014-15,21,25,131,399,Weber State University,277,997,20,306,51,30
78,2015-16,22,35,193,565,Weber State University,337,1041,23,415,40,33
