salary,season,team
1418160,2010-11,Boston Celtics
1524480,2011-12,Boston Celtics
1630800,2012-13,Boston Celtics
2511432,2013-14,Boston Celtics
7191011,2014-15,Boston Celtics
7730337,2015-16,Boston Celtics
8269663,2016-17,Boston Celtics
