off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
4,12,.343,16,2010-11,20,BOS,23,52,67,162,PG,13,regular,9,0,31
34,87,.525,75,2011-12,21,BOS,200,484,402,1368,PG,81,regular,43,12,64
30,104,.444,72,2012-13,22,BOS,192,461,478,1435,PG,81,regular,64,19,50
48,85,.485,96,2013-14,23,BOS,361,891,825,1855,SG,178,regular,63,11,60
46,135,.490,109,2014-15,24,BOS,434,1071,1012,2428,SG,195,regular,82,15,77
48,158,.520,109,2015-16,25,BOS,456,1155,1019,2536,SG,172,regular,117,19,76
65,122,.533,88,2016-17,26,BOS,359,894,775,1835,SG,269,regular,68,11,55
3,8,.404,10,2011-12,21,BOS,25,67,68,248,PG,17,playoffs,8,6,10
3,8,.429,11,2012-13,22,BOS,17,40,42,191,PG,10,playoffs,11,1,6
3,3,.430,3,2014-15,24,BOS,19,49,50,133,SG,12,playoffs,3,0,4
2,1,.469,1,2015-16,25,BOS,7,18,16,33,SG,1,playoffs,1,1,1
18,41,.515,31,2016-17,26,BOS,120,301,272,645,SG,53,playoffs,23,3,18
