off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
1,8,.513,10,2014-15,24,LAC,16,41,38,101,SG,6,regular,3,1,21
1,10,.462,2,2015-16,25,LAC,26,70,66,167,SG,11,regular,10,2,23
4,12,.306,6,2016-17,26,ORL,8,21,31,108,SG,8,regular,2,1,22
0,1,.000,0,2015-16,25,LAC,0,0,1,7,SG,1,playoffs,0,0,2
