off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
34,114,.458,109,2007-08,26,BOS,169,494,389,1373,SG,134,regular,62,21,75
22,66,.493,77,2008-09,27,BOS,137,359,284,887,SG,82,regular,54,23,46
52,72,.510,66,2009-10,28,BOS,129,330,253,889,SG,93,regular,59,19,54
70,104,.514,86,2010-11,29,MEM,251,643,492,1494,SG,123,regular,129,44,72
98,79,.478,94,2011-12,30,MEM,210,568,448,1525,SG,135,regular,104,33,58
121,98,.447,94,2012-13,31,MEM,284,705,638,2109,SG,242,regular,119,44,79
79,94,.507,90,2013-14,32,MEM,204,495,413,1278,SG,129,regular,90,19,55
103,86,.505,86,2014-15,33,MEM,225,539,455,1648,SG,177,regular,129,30,63
104,70,.474,78,2015-16,34,MEM,215,535,469,1620,SG,192,regular,110,18,64
166,98,.473,100,2016-17,35,MEM,274,643,595,1914,SG,225,regular,115,29,71
1,3,.563,1,2007-08,26,BOS,9,20,16,65,SG,2,playoffs,2,0,15
1,3,.500,1,2008-09,27,BOS,4,9,8,60,SG,8,playoffs,2,0,10
13,17,.480,23,2009-10,28,BOS,47,122,98,391,SG,28,playoffs,25,14,24
15,20,.431,24,2010-11,29,MEM,43,114,101,350,SG,23,playoffs,25,5,13
8,5,.400,10,2011-12,30,MEM,18,48,45,170,SG,14,playoffs,9,7,7
37,27,.440,19,2012-13,31,MEM,54,154,125,422,SG,54,playoffs,30,5,15
23,10,.486,12,2013-14,32,MEM,35,86,72,230,SG,31,playoffs,12,1,7
14,15,.500,13,2014-15,33,MEM,28,66,57,279,SG,38,playoffs,24,11,10
6,3,.318,6,2015-16,34,MEM,10,30,33,94,SG,5,playoffs,5,2,4
