salary,season,team
1108718,2007-08,Phoenix Suns
1262275,2008-09,Los Angeles Clippers
1306455,2009-10,Los Angeles Clippers
270436,2010-11,Milwaukee Bucks
65446,2011-12,Memphis Grizzlies
