turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
43,2012-13,19,81,89,266,University of Virginia,212,841,30,116,42,35
51,2013-14,20,54,96,290,University of Virginia,236,799,13,120,28,37
31,2014-15,21,45,103,317,University of Virginia,221,724,17,105,14,26
