off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
50,124,.539,93,2009-10,23,UTA,273,769,565,2025,SG,141,regular,64,15,82
48,164,.528,138,2010-11,24,POR,440,1300,979,2758,SG,210,regular,102,9,82
56,113,.496,73,2011-12,25,POR,314,904,763,2228,SG,168,regular,96,15,66
35,174,.540,109,2012-13,26,POR,352,1022,808,2403,SG,156,regular,90,18,69
51,197,.541,110,2013-14,27,POR,445,1343,1009,2780,SG,238,regular,76,14,82
38,139,.563,81,2014-15,28,POR,337,956,752,2024,SG,184,regular,77,10,60
27,151,.498,78,2015-16,29,DAL,331,977,854,2644,SF,211,regular,78,17,78
18,210,.496,102,2016-17,30,DAL,333,986,847,2495,SG,241,regular,77,15,73
10,17,.460,15,2009-10,23,UTA,39,132,101,371,SG,34,playoffs,18,5,10
2,6,.544,7,2010-11,24,POR,27,78,57,202,SG,5,playoffs,4,1,6
7,14,.493,22,2013-14,27,POR,56,160,136,426,SG,36,playoffs,14,5,11
4,6,.417,4,2015-16,29,DAL,20,65,60,173,SF,14,playoffs,6,0,5
