salary,season,team
457588,2009-10,Utah Jazz
5765000,2010-11,Portland Trail Blazers
6135160,2011-12,Portland Trail Blazers
6505320,2012-13,Portland Trail Blazers
6875480,2013-14,Portland Trail Blazers
7245640,2014-15,Portland Trail Blazers
16400000,2015-16,Dallas Mavericks
17100000,2016-17,Dallas Mavericks
