turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
51,2009-10,19,84,52,140,University of Michigan,128,777,20,58,5,32
103,2010-11,20,235,201,526,University of Michigan,411,1219,36,139,1,35
