turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,21,11,39,93,University of Massachusetts Amherst,72,386,10,100,51,29
,2004-05,22,33,65,177,University of Massachusetts Amherst,114,649,28,148,72,28
,2005-06,23,31,109,294,University of Massachusetts Amherst,179,816,21,195,108,28
,2006-07,24,28,165,447,University of Massachusetts Amherst,270,1010,29,315,168,33
