salary,season,team
996240,2009-10,New York Knicks
1071000,2010-11,New York Knicks
1145640,2011-12,New York Knicks
2067880,2012-13,Sacramento Kings
1600000,2013-14,Golden State Warriors
268974,2014-15,New Orleans Pelicans
1164858,2015-16,New Orleans Pelicans
600000,2015-16,Indiana Pacers
603558,2016-17,Memphis Grizzlies
