off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
29,187,.508,60,2013-14,23,CLE,122,339,296,1271,SG,94,regular,33,5,72
37,204,.472,61,2014-15,24,CLE,111,319,307,1380,SG,89,regular,24,2,67
33,337,.501,116,2015-16,25,CLE,207,569,511,1867,PG,129,regular,44,9,76
24,357,.463,133,2016-17,26,MIL,208,577,534,1986,PG,123,regular,53,0,76
10,53,.434,35,2014-15,24,CLE,47,143,136,497,SG,31,playoffs,9,0,20
4,56,.405,14,2015-16,25,CLE,26,78,74,241,PG,11,playoffs,1,1,20
1,12,.463,7,2016-17,26,MIL,16,46,41,159,PG,11,playoffs,1,0,6
