salary,season,team
4458840,2009-10,Memphis Grizzlies
4793280,2010-11,Houston Rockets
5127720,2011-12,Houston Rockets
1200000,2012-13,Oklahoma City Thunder
1200000,2013-14,Oklahoma City Thunder
