salary,season,team
1129320,2008-09,Utah Jazz
1214040,2009-10,Utah Jazz
1352640,2010-11,Denver Nuggets
2203792,2011-12,Denver Nuggets
3000000,2012-13,Denver Nuggets
3000000,2013-14,Memphis Grizzlies
3000000,2014-15,Memphis Grizzlies
7500000,2015-16,Sacramento Kings
8046500,2016-17,Sacramento Kings
