turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,5,55,139,University of Louisville,96,,5,64,7,17
63,2007-08,19,16,111,291,University of Louisville,201,,22,158,31,35
77,2009-10,21,30,148,380,University of Texas at El Paso,261,720,26,218,23,27
