turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
65,2010-11,19,117,65,195,University of Missouri,168,668,61,68,1,30
85,2011-12,20,223,115,361,University of Missouri,269,1124,74,115,2,35
120,2012-13,21,240,141,403,University of Missouri,375,1151,61,112,2,34
