salary,season,team
2798040,2011-12,Charlotte Bobcats
3007920,2012-13,Charlotte Bobcats
3049920,2013-14,Charlotte Bobcats
3873398,2014-15,Charlotte Hornets
3000000,2015-16,Toronto Raptors
17000000,2016-17,Orlando Magic
