salary,season,team
5144280,2011-12,Cleveland Cavaliers
5530080,2012-13,Cleveland Cavaliers
5607240,2013-14,Cleveland Cavaliers
7070730,2014-15,Cleveland Cavaliers
14746000,2015-16,Cleveland Cavaliers
17638063,2016-17,Cleveland Cavaliers
