salary,season,team
6100000,2007-08,Memphis Grizzlies
6200000,2008-09,Minnesota Timberwolves
1181803,2009-10,Atlanta Hawks
1352181,2010-11,Atlanta Hawks
1352181,2011-12,Atlanta Hawks
1352181,2012-13,Washington Wizards
