off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
48,129,.515,131,2007-08,24,SAC,417,1443,914,2216,SG,225,regular,62,5,61
29,138,.491,146,2008-09,25,SAC,341,1254,811,1947,SG,154,regular,61,8,51
29,111,.468,92,2009-10,26,TOT,289,946,693,1633,SG,135,regular,46,6,46
20,57,.456,35,2009-10,26,SAC,135,436,339,774,SG,74,regular,23,4,22
9,54,.479,57,2009-10,26,HOU,154,510,354,859,SG,61,regular,23,2,24
28,198,.506,184,2010-11,27,HOU,553,1876,1267,2603,SG,230,regular,80,15,80
13,110,.486,70,2011-12,28,HOU,222,682,537,1264,SG,93,regular,28,3,40
31,106,.551,101,2012-13,29,OKC,350,1077,778,2136,SG,147,regular,72,8,77
34,121,.486,106,2013-14,30,MIN,440,1298,1023,2177,SG,169,regular,66,6,68
19,89,.487,76,2014-15,31,MIN,267,779,625,1302,SG,123,regular,33,1,39
14,58,.431,54,2015-16,32,TOT,156,514,419,1095,SG,96,regular,26,3,55
10,46,.434,41,2015-16,32,MIN,126,415,334,834,SG,71,regular,17,1,39
4,12,.418,13,2015-16,32,SAS,30,99,85,261,SG,25,regular,9,2,16
2,14,.446,11,2012-13,29,OKC,49,154,129,323,SG,32,playoffs,7,3,11
0,3,.500,6,2015-16,32,SAS,8,22,20,49,SG,4,playoffs,1,0,5
