off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
138,10,.545,68,2009-10,20,OKC,201,461,370,1323,PF,259,regular,25,97,73
214,22,.543,71,2010-11,21,OKC,335,808,617,2216,PF,408,regular,31,198,82
193,28,.536,79,2011-12,22,OKC,262,603,490,1792,PF,305,regular,33,241,66
222,43,.586,125,2012-13,23,OKC,446,1055,778,2486,PF,395,regular,28,242,80
224,85,.548,123,2013-14,24,OKC,524,1227,978,2666,PF,485,regular,39,219,81
135,55,.525,97,2014-15,25,OKC,374,917,786,2116,PF,364,regular,30,155,64
141,66,.513,108,2015-16,26,OKC,416,983,869,2500,PF,392,regular,38,148,78
129,75,.543,105,2016-17,27,TOT,471,1173,982,2422,PF,409,regular,41,124,79
100,60,.547,66,2016-17,27,ORL,343,846,703,1710,PF,282,regular,34,91,56
29,15,.532,39,2016-17,27,TOR,128,327,279,712,PF,127,regular,7,33,23
13,2,.571,6,2009-10,20,OKC,20,47,35,153,PF,26,playoffs,2,12,6
47,3,.462,21,2010-11,21,OKC,67,167,145,490,PF,77,playoffs,4,52,17
47,12,.531,11,2011-12,22,OKC,84,195,159,569,PF,68,playoffs,11,59,20
39,8,.452,7,2012-13,23,OKC,59,141,135,366,PF,53,playoffs,0,33,11
31,12,.609,20,2013-14,24,OKC,87,205,147,581,PF,85,playoffs,11,42,17
23,10,.617,9,2015-16,26,OKC,85,216,163,602,PF,90,playoffs,14,24,18
9,14,.508,11,2016-17,27,TOR,60,143,130,307,PF,56,playoffs,4,17,10
