salary,season,team
1120200,2009-10,Oklahoma City Thunder
1204200,2010-11,Oklahoma City Thunder
1288200,2011-12,Oklahoma City Thunder
2253062,2012-13,Oklahoma City Thunder
12250000,2013-14,Oklahoma City Thunder
12350000,2014-15,Oklahoma City Thunder
12350000,2015-16,Oklahoma City Thunder
12250000,2016-17,Toronto Raptors
