salary,season,team
1470360,2007-08,Indiana Pacers
1572960,2008-09,Dallas Mavericks
2416067,2009-10,New Jersey Nets
885210,2010-11,New York Knicks
3000000,2011-12,New Jersey Nets
2600000,2012-13,Portland Trail Blazers
1227985,2014-15,Milwaukee Bucks
