salary,season,team
1035960,2011-12,Miami Heat
1082520,2012-13,Miami Heat
1129200,2013-14,Miami Heat
2038206,2014-15,New Orleans Pelicans
3036927,2015-16,New Orleans Pelicans
247991,2016-17,Oklahoma City Thunder
