salary,season,team
1747096,2007-08,Minnesota Timberwolves
788349,2007-08,Sacramento Kings
5585000,2008-09,Sacramento Kings
6031800,2009-10,Sacramento Kings
6478600,2010-11,Sacramento Kings
6925400,2011-12,Milwaukee Bucks
7372000,2012-13,Orlando Magic
1272279,2013-14,New York Knicks
2077000,2014-15,Memphis Grizzlies
2170465,2015-16,Miami Heat
1551659,2016-17,Detroit Pistons
