salary,season,team
687456,2007-08,Utah Jazz
797581,2008-09,Utah Jazz
7692932,2009-10,Utah Jazz
7600000,2010-11,Utah Jazz
8103435,2011-12,Utah Jazz
8603633,2012-13,Utah Jazz
9500000,2013-14,Atlanta Hawks
9500000,2014-15,Atlanta Hawks
19000000,2015-16,Atlanta Hawks
20072033,2016-17,Atlanta Hawks
