salary,season,team
4171200,2007-08,Seattle SuperSonics
4484040,2008-09,Oklahoma City Thunder
4796880,2009-10,Oklahoma City Thunder
6053663,2010-11,Oklahoma City Thunder
15506632,2011-12,Oklahoma City Thunder
16669630,2012-13,Oklahoma City Thunder
17832627,2013-14,Oklahoma City Thunder
18995624,2014-15,Oklahoma City Thunder
20158622,2015-16,Oklahoma City Thunder
26540100,2016-17,Golden State Warriors
