turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
13,2010-11,19,16,62,166,University of North Carolina,169,392,18,76,3,27
38,2011-12,20,52,124,335,University of North Carolina,290,965,25,193,8,38
43,2012-13,21,101,172,488,University of North Carolina,356,1100,44,226,10,35
