off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
17,250,.517,119,2008-09,21,CHA,267,850,621,1908,PG,116,regular,42,2,72
11,193,.467,74,2009-10,22,CHA,168,508,435,1472,PG,86,regular,45,5,80
38,498,.474,155,2010-11,23,CHA,399,1178,958,2757,PG,187,regular,54,3,82
24,307,.438,110,2011-12,24,CHA,183,532,487,1408,PG,85,regular,36,1,48
20,170,.464,68,2012-13,25,IND,103,356,294,1226,PG,71,regular,34,3,76
15,313,.508,125,2013-14,26,TOT,298,930,718,1939,PG,115,regular,53,3,71
0,10,.313,9,2013-14,26,TOR,7,21,24,82,PG,4,regular,1,0,10
15,303,.514,116,2013-14,26,CHI,291,909,694,1857,PG,111,regular,52,3,61
20,353,.463,145,2014-15,27,TOT,258,777,647,1964,PG,141,regular,49,3,82
13,265,.463,110,2014-15,27,DET,189,574,461,1287,PG,87,regular,33,2,54
7,88,.462,35,2014-15,27,OKC,69,203,186,677,PG,54,regular,16,1,28
8,198,.520,84,2015-16,28,TOT,148,467,350,1178,PG,87,regular,38,4,62
5,66,.479,30,2015-16,28,OKC,46,142,121,519,PG,38,regular,13,2,34
3,132,.541,54,2015-16,28,DEN,102,325,229,659,PG,49,regular,25,2,28
15,209,.469,90,2016-17,29,ORL,195,616,517,1538,PG,102,regular,31,1,78
1,7,.353,4,2009-10,22,CHA,5,17,17,73,PG,3,playoffs,1,1,4
2,13,.514,10,2012-13,25,IND,27,98,71,316,PG,13,playoffs,7,0,19
4,24,.340,9,2013-14,26,CHI,21,66,72,141,PG,4,playoffs,3,0,5
