turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
62,1992-93,18,67,78,252,Santa Clara University,184,743,26,79,4,31
74,1993-94,19,95,122,380,Santa Clara University,295,778,34,65,1,26
113,1994-95,20,174,164,565,Santa Clara University,369,902,48,102,2,27
103,1995-96,21,174,164,492,Santa Clara University,381,979,39,102,0,29
