off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
28,27,.468,39,2007-08,27,TOT,88,238,234,629,PF,81,regular,13,12,51
4,3,.238,4,2007-08,27,LAL,4,14,21,70,PF,6,regular,2,0,6
24,24,.491,35,2007-08,27,ORL,84,224,213,559,PF,75,regular,11,12,45
7,5,.454,13,2008-09,28,TOT,28,74,76,171,PF,25,regular,3,3,30
6,4,.475,11,2008-09,28,ORL,23,62,60,146,PF,21,regular,3,0,21
1,1,.375,2,2008-09,28,HOU,5,12,16,25,PF,4,regular,0,3,9
1,1,.348,6,2009-10,29,HOU,7,21,23,44,PF,8,regular,0,2,15
19,15,.524,25,2010-11,30,LAC,72,193,170,447,PF,77,regular,12,11,40
10,10,.367,11,2011-12,31,TOT,31,81,98,276,PF,53,regular,6,5,32
4,2,.276,4,2011-12,31,LAC,11,31,49,121,PF,19,regular,2,4,16
6,8,.459,7,2011-12,31,WAS,20,50,49,155,PF,34,regular,4,1,16
3,3,.333,4,2008-09,28,HOU,4,10,15,32,PF,9,playoffs,2,1,6
