turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,19,12,41,116,University of Kentucky,82,262,10,42,6,31
,2003-04,20,35,130,355,University of Kentucky,273,921,24,161,11,32
,2004-05,21,51,183,499,University of Kentucky,375,991,37,160,12,34
