salary,season,team
9000000,2007-08,Dallas Mavericks
9945000,2008-09,Dallas Mavericks
10890000,2009-10,Washington Wizards
3000000,2010-11,Washington Wizards
2150000,2011-12,Utah Jazz
1229255,2012-13,Minnesota Timberwolves
