salary,season,team
1373880,2009-10,Atlanta Hawks
1476840,2010-11,Atlanta Hawks
1579920,2011-12,Atlanta Hawks
2433077,2012-13,Atlanta Hawks
8000000,2013-14,Atlanta Hawks
8000000,2014-15,Atlanta Hawks
8000000,2015-16,Atlanta Hawks
8800000,2016-17,Indiana Pacers
