turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,20,40,199,587,University of North Carolina,349,,38,243,23,31
,2006-07,21,45,228,699,University of North Carolina,434,,41,301,17,38
83,2007-08,22,35,289,882,University of North Carolina,535,,59,399,14,39
63,2008-09,23,34,223,704,University of North Carolina,434,,42,276,12,34
