off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
74,203,.526,96,2007-08,35,PHO,358,919,712,2222,SF,279,regular,65,56,70
64,186,.540,126,2008-09,36,PHO,390,985,745,2445,SF,341,regular,90,54,82
74,193,.503,108,2009-10,37,PHO,336,912,703,2430,SF,371,regular,60,36,81
77,200,.511,134,2010-11,38,PHO,399,1056,825,2409,SF,261,regular,64,35,80
29,107,.461,65,2011-12,39,PHO,201,499,451,1378,SF,142,regular,41,29,49
6,26,.403,25,2012-13,40,LAC,38,93,98,437,SF,43,regular,11,7,29
3,3,.455,0,2007-08,35,PHO,5,11,11,68,SF,13,playoffs,2,1,3
12,36,.492,19,2009-10,37,PHO,59,154,123,452,SF,81,playoffs,13,10,16
2,2,.500,1,2012-13,40,LAC,2,4,4,20,SF,2,playoffs,0,0,1
