salary,season,team
1830000,2007-08,Phoenix Suns
1976400,2008-09,Phoenix Suns
3000000,2009-10,Phoenix Suns
3324000,2010-11,Phoenix Suns
6500000,2011-12,Phoenix Suns
1975000,2012-13,Los Angeles Clippers
