turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
29,2011-12,22,6,65,152,University of Southern California,118,465,14,109,19,20
49,2012-13,23,19,88,208,University of Southern California,176,691,34,216,66,31
