turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,40,108,339,Georgetown University,262,,30,138,24,37
67,2007-08,20,50,123,367,Georgetown University,287,,34,178,19,33
81,2008-09,21,39,137,423,Georgetown University,289,,35,128,21,31
