salary,season,team
2487240,2007-08,Portland Trail Blazers
3163769,2008-09,Portland Trail Blazers
2000000,2009-10,Phoenix Suns
5200000,2010-11,Phoenix Suns
5600000,2011-12,Phoenix Suns
6000000,2012-13,Phoenix Suns
6400000,2013-14,Phoenix Suns
8175476,2014-15,Orlando Magic
7807579,2015-16,Cleveland Cavaliers
7806971,2016-17,Cleveland Cavaliers
